# derived from http://www.medo.jp/anatomy_la.htm
# 0.rb によつて CSV にした．

bursa omentalis,網嚢,lesser sac
bursa pharyngealis,咽頭嚢,pharyngeal bursa//pharyngeal pouch†
bursa retrohyoidea,舌骨後包,retrohyoid bursa
bursa subacromialis,肩峰下包,subacromial bursa
bursa subcutanea acromialis,肩峰皮下包,subcutaneous acromial bursa
bursa subcutanea calcanea,踵骨皮下包,calcaneal subcutaneous bursa
bursa subcutanea infrapatellaris,膝蓋下皮下包,subcutaneous infrapatellar bursa
bursa subcutanea prepatellaris,膝蓋前皮下包,subcutaneous prepatellar bursa
bursa subcutanea trochanterica,皮下転子包,subcutaneous trochanteric bursa
bursa subfascialis prepatellaris,膝蓋前筋膜下包,subfascial prepatellar bursa
bursa subtendinea,腱下滑液包,subtendinous synovial bursa†
bursa subtendinea musculi infraspinati,棘下筋の腱下包,subtendinous bursa of infraspinatus
bursa subtendinea musculi latissimi dorsi,広背筋の腱下包,subtendinous bursa of latissimus dorsi
bursa subtendinea musculi subscapularis,肩甲下筋の腱下包,subtendinous bursa of subscapularis
bursa subtendinea musculi teretis majoris,大円筋の腱下包,subtendinous bursa of teres major
bursa subtendinea prepatellaris,膝蓋前腱下包,subtendinous prepatellar bursa
bursae subtendineae musculi sartorii,縫工筋の腱下包,subtendinous bursa of sartorius
bursa suprapatellaris,膝蓋上包,suprapatellar bursa
bursa synovialis,滑液包,synovial capsule†
bursa synovialis subcutanea,皮下滑液包,--
bursa synovialis subfascialis,筋膜下滑液包,--
bursa synovialis submuscularis,筋下滑液包,--
bursa trochanterica musculi glutei maximi,大殿筋の転子包,trochanteric bursa of gluteus maximus
,,
,,
caecum cupulare,頂盲端,cupular caecum
caecum vestibulare,前庭盲端,vestibular caecum
calcaneus,踵骨,--
calyces renales majores,大腎杯,major calyces[pl]
camera,房,chamber
camerae bulbi,眼房,chamber of eyeball
camera anterior (bulbi),前眼房,anterior chamber
camera posterior (bulbi),後眼房,posterior chamber
camera postrema,硝子体眼房,camera vitrea[L]
camera vitrea,硝子体眼房,camera postrema[L]
canaliculus,小管,canaliculus
canaliculi caroticotympanici,頚鼓小管,caroticotympanic canaliculi[pl]
canaliculus cochleae,蝸牛小管,cochlear canaliculus
canaliculus lacrimalis,涙小管,lacrimal canaliculus 
canaliculus mastoideus,乳突小管,mastoid canaliculus
canaliculus tympanicus,鼓室神経小管,tympanic canaliculus
canaliculus vestibuli,前庭小管,vestibular canaliculus
canalis,管,canal
canalis adductorius,内転筋管,adductor canal
canalis alimentarius,消化管,digestive tract
canalis analis,肛門管,anal canal
canalis condylaris,顆管,condyloid canal†
canalis caroticus,頚動脈管,carotid canal
canalis carpi,手根管,carpal tunnel
canalis centralis,中心管,central canal
canalis cervicis uteri,子宮頚管,uterocervical canal
canalis facialis,顔面神経管,facial canal
canalis femoralis,大腿管,femoral canal
canalis gastricus,胃体管,canalis ventriculi[L]†
canalis hyaloideus,硝子体管,hyaloid canal
canalis hypoglossi,舌下神経管,hypoglossal canal
canalis incisivus,切歯管,incisive canal
canalis infraorbitalis,眼窩下管,infraorbital canal
canalis inguinalis,鼠径管,inguinal canal
canales longitudinales modioli,蝸牛軸縦管,longitudinal canal of modiolus
canalis mandibulae,下顎管,mandibular canal
canalis musculotubarius,筋耳管管,musculotubal canal
canalis nasolacrimalis,鼻涙管,nasolacrimal duct
canalis nervi facialis,顔面神経管,facial canal
canalis obturatorius,閉鎖管,obturator canal
canalis opticus,視神経管,optic canal
canalis palatinus major,大口蓋管,major palatine canal
canales palatini minores,小口蓋管,lesser palatine canal
canalis pterygoideus,翼突管,pterygoid canal
canalis pudendalis,陰部神経管,pudendal canal
canalis pyloricus,幽門管,pyloric canal
canalis sacralis,仙骨管,sacral canal
canalis spiralis cochleae,蝸牛ラセン管,spiral canal of cochlea
canalis spiralis modioli,蝸牛軸ラセン管,spiral canal of modiolus
canalis ventriculi,胃体管,--
canalis vertebralis,脊柱管,medullary canal†
canalis vomerorostralis,鋤骨吻管,vomerorostral canal
canalis vomerovaginalis,鋤骨鞘突管,vomerovaginal canal
capitulum,小頭,--
capsula,被膜,capsule
capsula adiposa,脂肪被膜,capsula adiposa[L]【脂肪被膜】*perinephric fat *perirenal fat capsule
capsula articularis,関節包,capsular ligament
capsula articularis cricoarytenoidea,輪状披裂関節包,capsule of crico-arytenoid joint
capsula articularis cricothyroidea,輪状甲状関節包,capsule of cricothyroid joint
capsula extrema,最外包,extreme capsule
capsula foetalis,胎嚢,gestation sac
capsula funiculi spermatici,精索被膜,capsule of spermatic cord
capsula glomeruli,糸球体包,glomerular capsule
capsula interna,内包,internal capsule
capsula lentis,水晶体包,capsule of lens
capitulum,小頭,capitulum
capitulum humeri,上腕骨小頭,capitulum of humerus
caput,頭∥筋頭,head
caput breve,短頭,short head
caput cornus posterioris,後角頭,head of posterior horn
caput costae,肋骨頭,head of rib
caput epididymidis,精巣上体頭,head of epididymidis
caput femoris,大腿骨頭,femoral condyle†
caput fibulae,腓骨頭,head of fibula
caput humerale,上腕頭,humeral head
caput humeri,上腕骨頭,head of humerus
caput humeroulnare,上腕尺骨頭,humero-ulnar head
caput inferius,下頭,inferior head
caput laterale,外側頭,lateral head
caput longum,長頭,long head
caput mallei,ツチ骨頭,head of malleus
caput mandibulae,下顎頭,head of mandible//mandibular head†
caput mediale,内側頭,medial head
caput nuclei caudati,尾状核頭,head of nucleus caudatus
caput obliquum,斜頭,oblique head
caput pancreatis,膵頭,head of pancreas
caput radiale,橈骨頭,radial head
caput radii,橈骨頭,head of radius
caput rectum,直頭,straight head
caput stapedis,アブミ骨頭,head of stapes
caput superius,上頭,superior head
caput tali,距骨頭,head of talus
caput transversum,横頭,transverse head
caput ulnae,尺骨頭,head of ulna
caput ulnare,尺骨頭,ulnar head
cardia,噴門,--
carpus,手根,wrist
cartilago,軟骨,cartilage
cartilago alaris major,大鼻翼軟骨,greater alar cartilage†
cartilagines alares minores,小鼻翼軟骨,minor alar cartilage
cartilago articularis,関節軟骨,--
cartilago arytenoidea,披裂軟骨,arytenoid cartilage
cartilago auriculae,耳介軟骨,auricular cartilage
cartilago tubae auditivae/*cartilago tubae auditoriae,耳管軟骨,cartilage of auditory tube
cartilago corniculata,小角軟骨,corniculate cartilage
cartilago costalis,肋軟骨,costal cartilage
cartilago cricoidea,輪状軟骨,cricoid cartilage
cartilago cuneiformis,楔状軟骨,cuneiform cartilage
cartilago epiglottica,喉頭蓋軟骨,epiglottic cartilage
cartilago epiphysialis,骨端軟骨,epiphyseal cartilage
cartilago hyalina,硝子軟骨,hyaline cartilage
cartilagines laryngis,喉頭軟骨,laryngeal cartilage
cartilago meatus acustici,外耳道軟骨,cartilage of acoustic meatus//meatal cartilage†
cartilago nasi,鼻軟骨,nasal cartilage
cartilago nasi lateralis,外側鼻軟骨,lateral nasal cartilage
cartilago sesamoidea,種子軟骨,sesamoid cartilage
cartilago septi nasi,鼻中隔軟骨,septal nasal cartilage
cartilagines tracheales,気管軟骨,tracheal cartilage
cartilago triticea,麦粒軟骨,triticeal cartilage
cartilago vomeronasalis,鋤骨軟骨,vomeronasal cartilage
caruncula,小丘,caruncle
carunculae hymenales,処女膜痕,hymenal caruncle
caruncula lacrimalis,涙丘,lacrimal caruncle
caruncula sublingualis,舌下小丘,sublingual caruncle
cauda,尾,tail
cauda epididymis,精巣上体尾,tail of epididymidis
cauda equina,馬尾,--
cauda helicis,耳輪尾,tail of helix
cauda nuclei caudati,尾状核尾,tail of nucleus caudatus
cauda pancreatis,膵尾,tail of pancreas
cavernae corporis spongiosi,尿道海綿体洞,|cavernous space of corpus spongiosum
cavernae corporum cavernosorum,陰茎海綿体洞,cavernous space of corpora cavernosa
cavitas,腔,cavity
cavitas abdominis,腹腔,abdominal cavity
cavitas articulare,関節腔,joint cavity
cavitas cranii,頭蓋腔,cranial cavity
cavitas dentis,歯髄腔,pulp cavity
cavitas infraglottica,声門下腔,infraglottic cavity
cavitas laryngis,喉頭腔,laryngeal cavity
cavitas medullare,髄腔,--
cavitas nasi,鼻腔,nasal cavity
cavitas oris,口腔,oral cavity
cavitas oris propria,固有口腔,oral cavity proper
cavitas pelvis,骨盤腔,pelvic cavity
cavitas pericardiaca,心膜腔,pericardial cavity
cavitas peritonei,腹膜腔,peritoneal cavity
cavitas pharyngis,咽頭腔,pharyngeal cavity
cavitas pleurae,胸膜腔,pleural cavity
cavitas pulparis,歯髄腔,pulp cavity
cavitas thoracis,胸腔,thoracic cavity
cavitas tympani,鼓室,tympanic cavity
cavitas uteri,子宮腔,uterine cavity
cavitum trigeminalis,三叉神経腔,trigeminal cavity
cavum,腔,cavity
cecum,盲腸,--
cellulae ethmoidales,篩骨洞,ethmoidal cells[pl]
cellulae ethmoidales mediae,中篩骨蜂巣,middle ethmoidal cell
cellulae ethmoidales posteriores,後篩骨蜂巣,posterior ethmoidal cell
cellulae mastoideae,乳突蜂巣,mastoid cell
cellulae pneumaticae,耳管蜂巣,tubal air cell
cellulae tympanicae,鼓室蜂巣,tympanic cell
cementum,セメント質,cementum
centrum perinei,会陰腱中心,centrum perinei[L]【会陰腱中心】〈英名なし〉
centrum tendineum,腱中心,central tendon
cerebellum,小脳,cerebellum
cerebrum,大脳,cerebrum
cervix,頚,neck
cervix dentis,歯頚,--
cervix uteri,子宮頚,cervix of uterus
cervix vesicae,膀胱頚,neck of bladder
chiasma,交叉,chiasm
chiasma opticum,視神経交叉,optic chiasma
chiasma tendinum,腱交叉,tendinous chiasm
chorda,索,cord
chorda arteriae umbilicalis,臍動脈索,cord of umbilical aretry
chorda dorsalis,脊索,notochord
chorda obliqua,斜索,oblique cord
chordae tendineae,腱索,tendinous cord
chorda tympani,鼓索神経,chorda tympani
cingulum,帯状束,cingulum
cingulum membri superioris,上肢帯,cingulum pectorale[L]
cingulum pectorale,上肢帯,cingulum membri superioris[L]
circulus arteriosus,動脈輪,arterial circle
circulus arteriosus cerebri,大脳動脈輪,cerebral arterial circle
circulus arteriosus iridis major,大虹彩動脈輪,major circulus arteriosus of iris
circulus arteriosus iridis minor,小虹彩動脈輪,minor circulus arteriosus of iris
circumferentia articularis,関節環状面,articular circumference
cisterna,槽,cistern
cisterna cerebellomedullaris lateralis,外側小脳延髄槽,lateral cerebellomedullary cistern
cisterna cerebellomedullaris posterior,後小脳延髄槽,posterior cerebellomedullary cistern
cisterna chiasmatica,交叉槽,chiasmatic cistern
cisterna fossae lateralis cerebri,大脳外側窩槽,cistern of lateral cerebral fossa
cisterna interpeduncularis,脚間槽,interpeduncular cistern
cisterna lumbalis,腰椎槽,lumbar cistern
cisterna pericallosa,脳梁周[囲]槽,pericallosal cistern
cisterna pontocerebellaris,橋小脳槽,pontocerebellar cistern
claustrum,全障,--
clavicula,鎖骨,clavicle
clitoris,陰核,--
clivus,斜台,--
colliculus,小丘,colliculus[E][L]【小丘】
colliculus facialis,顔面神経丘,facial colliculus
colliculus seminalis,精丘,seminal colliculus
collum,頚,neck
collum costae,肋骨頚,neck of rib
collum femoris,大腿骨頚,femoral neck†
collum fibulae,腓骨頚,fibular neck†
collum glandis,亀頭頚,neck of glans penis†
collum mallei,ツチ骨頚,neck of malleus
collum mandibulae,下顎頚,neck of mandible
collum vesicae,膀胱頚,neck of bladder
collum vesicae biliaris/*collum vesicae felleae,胆嚢頚,neck of gallbladder
colon,結腸,colon
colon ascendens,上行結腸,ascending colon
colon descendens,下行結腸,descending colon
colon sigmoideum,Ｓ状結腸,sigmoid colon
colon transversum,横行結腸,transverse colon
columna,柱,column
columnae anales,肛門柱,anal column
columna anterior,前柱,--
columna fornicis,脳弓柱,column of fornix
columnae griseae,灰白柱,gray column
columna intermedia,中間柱,intermediate zone
columna posterior,後柱,dorsal column
columnae renales,腎柱,renal column
columna rugarum anterior,前皺柱,anterior vaginal column
columna rugarum posterior,後皺柱,posterior vaginal column
columna vertebralis,脊柱,spinal column
commissura,交連,commissure
commissura alba,白交連,white commissure
commissura anterior,前交連,anterior commissure
commissura bulborum,前庭球交連部、前庭球中間部,commissure of bulbs
commissura cerebelli,小脳交連,cerebellar commissure
commissura fornicis,脳弓交連,commissure of fornix
commissura grisea posterior,後灰白交連,dorsal gray commissure
commissura habenularum,手綱交連,habenular commissure
commissura labiorum,唇交連,labial commissure
commissura labiorum anterior,前陰唇交連,anterior commissure
commissura labiorum posterior,後陰唇交連,posterior commissure[1]
commissura medialis palpebrarum,内側眼瞼交連,medial palpebral commissure
commisura posterior//commisura epithalamica,後交連,posterior commissure
commissura prostatae,峡部,isthmus prostatae[L]
compartmentum superficiale perinei,浅会陰隙,superficial perineal space
concha,甲介,concha
concha auriculae,耳甲介,auricular concha
concha nasalis,鼻甲介,nasal concha
concha nasalis inferior,下鼻甲介,inferior turbinate concha
concha nasalis media,中鼻甲介,nasoturbinal 
concha nasalis superior,上鼻甲介,superior nasal concha
concha nasalis suprema,最上鼻甲介,supreme nasal concha
concha sphenoidalis,蝶形骨甲介,sphenoidal concha
condylus,顆,condyle
condylus humeri,上腕骨顆,condyle of humerus
condylus lateralis,外側顆,lateral condyle
condylus medialis,内側顆,medial condyle
condylus mandibulae,下顎頭,mandibular head
condylus medialis,内側顆,--
condylus occipitalis,後頭顆,occipital condyle
conjugata anatomica,解剖学的直径,anatomical conjugate
conjugata diagonalis,対角径,diagonal conjugate
conjugata externa,外結合線,external conjugate
conjugata recta,直径,straight conjugate
constrictio pharyngo-oesophagealis,咽頭食道狭窄,pharyngo-oesophageal constriction
conus,円錐,cone
conus arteriosus,動脈円錐,--
conus elasticus,弾性円錐,--
coni epididymis,精巣上体小葉円錐,conical lobule of epididymis
conus medullaris,脊髄円錐,--
cor,心、心臓,heart
corium,真皮,--
cornea,角膜,cornea[E][L]【角膜】
cornu,角,horn
cornu anterius,前角,ventral horn
cornu coccygeum,尾骨角,coccygeal cornu
cornu frontale,〔解〕前頭角,frontal horn
cornu inferius,下角,inferior horn
cornu laterale,側角,lateral horn
conus medullaris,脊髄円錐,medullary cone
cornu majus,大角,greater horn
cornu minus,小角,lesser horn
cornu occipitale,後頭角,occipital horn
cornu posterius,後角,dorsal horn
cornu sacrale,仙骨角,sacral horn
cornu superius,上角,superior horn
cornu temporale,側頭角,temporal horn
cornu uteri,子宮角,uterine horn
corona ciliaris,毛様体冠,corona ciliaris
corona clinica,臨床歯冠,clinical crown
corona dentis,歯冠,crown
